ID,Percentage,Category,no_Anch,no_Chg,Anch1,Anch2,Anch3,Anch4,Chg1,Chg2,Chg3,Chg4,Chg5,Hgt1,Hgt2,Hgt3,Hgt4,Hgt5
255,0.18420634,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
256,0.112028808,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
257,0.097716269,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
258,0.404987317,TN,3,3,0,3,17,-99,3,7,17,-99,-99,3,1,-1,-99,-99
259,0.125685474,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
260,0.885564134,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
261,0.378961947,TN,3,5,0,17,21,-99,1,3,4,17,21,1,1,3,-1,-1
262,0.493591323,TN,0,1,-99,-99,-99,-99,17,-99,-99,-99,-99,-1,-99,-99,-99,-99
263,0.47810254,FN,0,1,-99,-99,-99,-99,17,-99,-99,-99,-99,-1,-99,-99,-99,-99
264,0.294086887,TN,4,0,0,4,7,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
265,0.582843024,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
266,0.440681924,TN,0,2,-99,-99,-99,-99,8,17,-99,-99,-99,2,-1,-99,-99,-99
267,0.33900686,FN,2,0,0,19,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
268,0.765688525,FP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
269,0.771816805,TP,4,0,0,3,4,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
270,0.769457637,FP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
271,0.613250789,FP,4,1,0,5,8,14,21,-99,-99,-99,-99,4,-99,-99,-99,-99
272,0.353570231,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
273,0.51161832,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
274,0.456786751,TN,3,2,0,8,17,-99,7,21,-99,-99,-99,1,-1,-99,-99,-99
275,0.737502905,FP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
276,0.132657457,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
277,0.238831364,TN,3,0,0,7,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
278,0.328415684,TN,2,4,0,7,-99,-99,4,7,17,21,-99,1,1,-1,-1,-99
279,0.653972085,FP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,3,3,-99,-99,-99
280,0.76946916,TP,4,0,0,4,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
281,0.646062982,TP,4,0,0,5,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
282,0.266594292,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
283,0.401516087,TN,3,4,0,8,17,-99,3,8,17,21,-99,1,2,-1,-1,-99
284,0.589959303,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
285,0.679268716,FP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
286,0.40575451,FN,3,3,0,17,21,-99,3,8,21,-99,-99,2,1,-1,-99,-99
287,0.169826501,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
288,0.256179016,TN,3,0,0,7,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
289,0.415732096,TN,0,3,-99,-99,-99,-99,4,17,21,-99,-99,2,-1,-1,-99,-99
290,0.218517913,FN,3,0,0,3,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
291,0.52888203,TP,0,1,-99,-99,-99,-99,3,-99,-99,-99,-99,-1,-99,-99,-99,-99
292,0.78982773,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
293,0.218101183,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
294,0.911097425,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
295,0.224599455,FN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
296,0.257827065,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
297,0.402570592,TN,0,5,-99,-99,-99,-99,3,4,8,17,21,1,1,1,-1,-1
298,0.802159098,FP,4,0,0,3,14,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
299,0.5,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
300,0.418599806,FN,4,3,0,8,15,16,4,17,21,-99,-99,2,-1,-1,-99,-99
301,0.154771261,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
302,0.619102611,FP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
303,0.5458334,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
304,0.611093517,FP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,3,2,-99,-99,-99
305,0.697694992,FP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
306,0.361725106,TN,4,0,0,3,9,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
307,0.834122978,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
308,0.315299981,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
309,0.726842477,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
310,0.75559898,FP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
311,0.098171164,FN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
312,0.617329949,FP,4,2,0,5,8,17,17,21,-99,-99,-99,1,3,-99,-99,-99
313,0.514867715,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
314,0.817675675,FP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
315,0.169155162,FN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
316,0.18170837,FN,2,0,15,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
317,0.059467946,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
318,0.293403692,TN,4,0,3,4,17,20,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
319,0.712135979,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
320,0.5,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
321,0.737894708,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
322,0.264612676,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
323,0.5285451,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
324,0.900758807,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
325,0.599147829,TP,4,2,0,4,8,17,3,21,-99,-99,-99,-1,3,-99,-99,-99
326,0.281639336,TN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
327,0.492564018,TN,0,1,-99,-99,-99,-99,8,-99,-99,-99,-99,1,-99,-99,-99,-99
328,0.106508231,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
329,0.547347219,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
330,0.173423268,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
331,0.359375982,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
332,0.864774642,FP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
333,0.137158738,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
334,0.27167646,FN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
335,0.761347192,TP,4,0,0,5,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
336,0.855815465,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
337,0.268665843,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
338,0.803087598,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
339,0.743220623,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
340,0.670238218,FP,3,0,0,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
341,0.124306227,FN,1,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
342,0.409546704,FN,3,3,0,3,8,-99,4,8,21,-99,-99,2,1,-1,-99,-99
343,0.413580879,FN,4,4,0,17,20,21,4,8,17,21,-99,1,1,-1,-1,-99
344,0.295394342,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
345,0.184706518,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
346,0.174163922,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
347,0.567956736,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
348,0.346811223,TN,4,0,4,7,8,20,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
349,0.171692591,TN,2,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
350,0.382268059,TN,3,5,0,3,17,-99,3,4,8,17,21,1,1,1,-1,-1
351,0.342117572,FN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
352,0.766069327,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
353,0.317990368,FN,3,0,0,3,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
354,0.179662664,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
355,0.234899762,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
356,0.639506073,FP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
357,0.713027408,FP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
358,0.234128282,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
359,0.112077932,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
360,0.623794013,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4,-99,-99,-99,-99
361,0.285713928,FN,3,0,7,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
362,0.134270766,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
363,0.605958641,TP,0,2,-99,-99,-99,-99,20,21,-99,-99,-99,-1,3,-99,-99,-99
364,0.707619722,TP,4,0,0,1,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
365,0.564663789,FP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,1,-99,-99,-99
366,0.384122766,TN,3,4,0,3,8,-99,3,8,17,21,-99,2,1,-1,-1,-99
367,0.193709233,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
368,0.109679344,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
369,0.375104426,TN,4,3,0,8,17,20,8,17,21,-99,-99,4,-1,-1,-99,-99
370,0.072071613,FN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
371,0.084275741,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
372,0.617619269,TP,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,-1,3,-99,-99,-99
373,0.177502518,TN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
374,0.120221034,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
375,0.555534742,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
376,0.866247584,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
377,0.724949278,FP,3,0,0,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
378,0.38365258,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
379,0.689323876,FP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
380,0.811985246,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
381,0.897070587,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
382,0.108049014,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
383,0.219341144,TN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
384,0.776102606,FP,4,0,0,5,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
385,0.731618785,FP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
386,0.3909218,TN,0,3,-99,-99,-99,-99,4,7,17,-99,-99,3,1,-1,-99,-99
387,0.423412555,FN,0,3,-99,-99,-99,-99,7,17,21,-99,-99,1,-1,-1,-99,-99
388,0.403591771,TN,3,4,0,3,17,-99,3,8,17,21,-99,2,1,-1,-1,-99
389,0.137074717,TN,3,0,0,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
390,0.438494936,TN,3,2,0,7,8,-99,3,8,-99,-99,-99,3,1,-99,-99,-99
391,0.298803838,FN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
392,0.266640303,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
393,0.785904305,FP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
394,0.555782266,TP,3,1,3,15,17,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
395,0.619002622,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,3,-99,-99,-99
396,0.132631816,TN,2,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
397,0.746714888,FP,3,0,0,1,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
398,0.327575332,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
399,0.64875584,TP,0,4,-99,-99,-99,-99,3,4,17,21,-99,-1,-1,2,2,-99
400,0.784184854,TP,3,0,1,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
401,0.404883116,FN,0,4,-99,-99,-99,-99,3,8,17,21,-99,1,1,-1,-1,-99
402,0.794041644,TP,3,0,0,1,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
403,0.72661074,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
404,0.35093773,TN,3,0,3,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
405,0.350594463,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
406,0.365133116,TN,2,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
407,0.262004184,FN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
408,0.887590467,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
409,0.86134898,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
410,0.530257212,FP,0,1,-99,-99,-99,-99,3,-99,-99,-99,-99,-1,-99,-99,-99,-99
411,0.343709329,FN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
412,0.40904006,TN,3,3,0,3,8,-99,4,8,17,-99,-99,3,1,-1,-99,-99
413,0.872042109,TP,4,0,0,1,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
414,0.50650973,FP,4,1,0,5,8,14,21,-99,-99,-99,-99,1,-99,-99,-99,-99
415,0.65438671,TP,4,3,0,1,3,4,3,17,21,-99,-99,-1,3,2,-99,-99
416,0.248781533,TN,3,0,0,3,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
417,0.782634057,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
418,0.7161947,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
419,0.441529196,TN,3,3,0,8,21,-99,8,17,21,-99,-99,1,-1,-1,-99,-99
420,0.72524226,TP,3,0,0,4,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
421,0.21353204,TN,3,0,13,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
422,0.597884513,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4,-99,-99,-99,-99
423,0.235479592,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
424,0.109827603,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
425,0.375897691,TN,4,3,0,3,17,21,3,17,21,-99,-99,4,-1,-1,-99,-99
426,0.102452042,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
427,0.782916486,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
428,0.351492405,TN,3,0,0,13,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
429,0.111452116,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
430,0.086236017,TN,3,0,0,7,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
431,0.351360222,FN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
432,0.379248625,TN,3,4,0,13,17,-99,3,8,17,21,-99,3,1,-1,-1,-99
433,0.904877351,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
434,0.235402855,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
435,0.709803579,FP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
436,0.680899081,TP,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
437,0.128839862,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
438,0.620597746,FP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,3,-99,-99,-99
439,0.232810871,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
440,0.772393212,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
441,0.142987731,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
442,0.171242975,FN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
443,0.164767666,TN,3,0,0,3,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
444,0.229319006,FN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
445,0.5,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
446,0.139562354,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
447,0.22018129,TN,3,0,0,13,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
448,0.404358,TN,3,3,0,3,4,-99,3,4,8,-99,-99,3,1,1,-99,-99
449,0.364048832,TN,3,0,13,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
450,0.330767395,TN,3,0,0,3,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
451,0.318593503,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
452,0.061854524,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
453,0.229619491,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
454,0.013963974,TN,1,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
455,0.102734095,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
456,0.297088559,TN,3,0,10,15,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
457,0.235203184,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
458,0.424783972,TN,3,3,0,8,17,-99,3,8,17,-99,-99,2,1,-1,-99,-99
459,0.436724015,FN,3,4,0,3,12,-99,1,4,8,17,-99,1,1,1,-1,-99
460,0.632548844,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,4,-99,-99,-99
461,0.356566333,TN,4,0,0,3,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
462,0.06779302,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
463,0.413603515,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
464,0.248064521,FN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
465,0.208861563,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
466,0.31820488,FN,3,0,0,3,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
467,0.454857267,TN,0,2,-99,-99,-99,-99,4,21,-99,-99,-99,1,-1,-99,-99,-99
468,0.116388061,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
469,0.596018325,FP,3,1,0,8,17,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
470,0.882435465,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
471,0.14908496,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
472,0.42135654,FN,4,4,0,3,4,17,4,8,17,21,-99,1,1,-1,-1,-99
473,0.199340769,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
474,0.440477522,FN,0,3,-99,-99,-99,-99,3,8,17,-99,-99,1,1,-1,-99,-99
475,0.552827979,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
476,0.351857065,TN,3,4,5,15,16,-99,4,8,15,16,-99,2,1,-1,-1,-99
477,0.243064116,TN,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
478,0.519180952,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
479,0.1704334,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
480,0.735542468,TP,4,0,0,1,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
481,0.130905816,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
482,0.167908868,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
483,0.482233241,FN,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,-1,-99,-99,-99,-99
484,0.572491852,TP,4,1,0,5,8,17,21,-99,-99,-99,-99,3,-99,-99,-99,-99
485,0.749360045,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
486,0.845608322,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
487,0.580365199,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,2,-99,-99,-99
488,0.068973471,FN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
489,0.310385067,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
490,0.187651796,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
491,0.097317287,TN,3,0,0,8,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
492,0.716523836,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
493,0.757486212,FP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
494,0.624076344,TP,4,1,0,4,8,17,21,-99,-99,-99,-99,4,-99,-99,-99,-99
495,0.296537493,TN,4,0,0,8,14,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
496,0.158064386,TN,4,0,0,8,13,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
497,0.231037059,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
498,0.346362551,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
499,0.492273801,FN,0,1,-99,-99,-99,-99,17,-99,-99,-99,-99,-1,-99,-99,-99,-99
500,0.169144089,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
501,0.869347716,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
502,0.766539508,TP,3,0,0,3,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
503,0.134346222,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
504,0.124603924,TN,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
505,0.086095057,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
506,0.220895056,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
507,0.2483606,TN,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
508,0.153040857,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
509,0.380559911,TN,2,2,7,14,-99,-99,4,7,-99,-99,-99,2,1,-99,-99,-99
510,0.296142723,FN,3,0,14,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
511,0.114998811,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
512,0.457330294,FN,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,1,-1,-99,-99,-99
