,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
281,83,122,13,35,11,0,0,100,-7,7,8,11,0,36,0,0,0,2,70.6,2,1,0,50
282,72,72,8,39,18,0,0,100,-7,7,8,18,2,28,0,2,2,73,77.8,3,1,0,100
283,84,294,5,119,44,0,0,100,-7,7,8,47,3,68,0,2,2,4,67,5,8,2,76
284,68,220,9,69,27,0,0,100,-7,7,8,27,3,44,0,2,2,95,59,4,4,2,100
285,76,269,6,107,32,1,1,97,-7,5,7,32,3,31,0,0,0,42,2,3,2,1,75
286,82,133,14,88,9,0,0,100,-7,7,8,9,0,44,0,0,0,0,69,0,1,0,50
287,62,21,12,17,4,0,0,100,-7,7,8,4,0,50,0,4,3,120,83,1,2,1,75
288,79,106,9,64,16,0,0,100,-7,7,8,16,1,38,0,2,2,20,44,2,3,1,50
289,77,191,4,76,20,0,0,100,-7,7,8,20,2,35,0,3,2,69,17,2,2,1,63
290,82,247,3,57,46,0,0,98,18,6,6,46,3,28,0,0,0,3,45,3,2,0,45
291,64,120,6,49,15,1,1,88,25,6,4,16,2,44,0,1,1,69,81,4,3,2,78
292,68,343,1,96,40,1,1,90,39,6,2,43,3,37,0,11,11,75,58,8,6,4,71
293,57,123,13,57,5,6,6,71,29,6,2,8,0,29,0,2,2,100,68,1,1,1,100
294,75,78,3,41,6,0,0,100,-7,7,8,6,1,67,0,4,4,56,101,2,1,0,100
295,84,149,13,80,13,0,0,100,-7,7,8,13,0,85,0,1,1,0,87,0,2,0,67
296,73,123,4,65,24,0,0,100,-7,7,8,24,1,38,0,1,1,68,80,3,7,1,71
297,80,162,5,58,41,0,0,98,26.4,6,6,42,5,60,0,0,0,6,90,3,10,0,64
298,61,115,13,70,16,3,1,74,9,2,4,19,0,21,0,3,3,10,2,3,2,0,56
299,79,244,2,93,8,1,1,82,26,6,4,11,3,18,0,1,1,15,84.6,4,1,0,86
300,89,353,40,140,19,0,0,100,-7,7,8,19,0,11,0,0,0,7,13,3,1,0,36
301,76,128,3,47,32,0,0,100,-7,7,8,32,3,22,0,3,3,16,42,7,2,1,64
302,64,150,2,45,12,1,1,86,3,0,2,14,4,21,0,2,2,9,78.2,4,1,0.2,56
303,72,221,11,84,22,3,2,81,46,6,4,26,1,23,0,0,0,30,69.4,5,1,0,70
304,58,39,4,22,12,0,0,83,6,4,6,12,3,8,0,3,3,45,100,6,1,1,88
305,80,131,19,66,7,0,0,100,-7,7,8,7,0,71,0,0,0,45.4,74,1,2,1,100
306,59,192,10,37,17,0,0,88,19,5,6,18,1,59,0,2,2,49,84,4,3,1,78
307,62,282,13,99,24,4,3,70,18,6,3,31,0,26,0,0,0,29,80.6,4,1,1,45
308,87,208,10,63,42,0,0,100,-7,7,8,42,2,26,0,0,0,9,70,5,3,0,56
309,52,132,13,62,21,1,1,86,5,4,2,22,0,32,0,1,1,41,90,10,2,1,80
310,61,197,10,84,18,5,4,63,7,4,3,24,1,58,0,0,0,0,63.6,1,1,0.6,50
311,82,295,16,108,18,0,0,100,-7,7,8,18,0,39,0,0,0,36,47,2,2,1,40
312,88,164,12,90,19,0,0,100,-7,7,8,19,0,32,0,0,0,2,60,1,3,0,36
313,64,51,6,22,15,0,0,100,-7,5,8,24,3,25,0,0,0,61,84,10,3,1,100
314,89,351,5,79,12,0,0,100,-7,7,8,12,2,58,0,0,0,4,85,2,3,0,83
315,83,203,6,86,17,0,0,100,-7,7,8,17,2,47,0,0,0,12,70,2,3,1,63
316,81,152,25,83,8,0,0,100,-7,7,8,8,0,88,0,0,0,0,68,0,2,0.6,67
317,60,168,23,97,3,6,3,25,7,0,5,11,0,25,0,0,0,26,68,2,2,0,80
318,66,176,7,61,24,0,0,92,0,4,6,24,1,33,0,0,0,18,92,4,2,1,58
319,70,206,19,75,17,0,0,100,-7,7,8,18,0,28,0,1,1,58,35.8,4,1,3,60
320,69,124,14,66,20,0,0,95,3,4,6,20,0,60,0,0,0,58,73,3,3,1,86
321,65,106,5,42,11,1,0,92,22,6,5,13,3,31,0,2,2,60,77.4,4,1,1,83
322,60,141,50,94,13,2,2,73,4,4,6,15,0,27,0,0,0,61,41.4,2,1,0,100
323,76,208,22,100,22,0,0,100,-7,7,8,22,0,45,0,0,0,76,39,2,2,1,83
324,72,141,1,66,10,0,0,83,15,6,6,12,2,25,0,1,1,49,94,2,1,1,33
325,69,165,4,62,12,0,0,92,75,6,6,12,2,58,0,1,1,97,71,4,1,3,100
326,58,162,8,65,21,1,1,100,-7,0,8,22,1,33,0,1,1,44,54,4,3,1,78
327,64,345,3,109,31,2,1,92,59,6,2,36,3,42,0,3,3,51,78,6,1,3,64
328,82,340,1,87,45,0,0,100,-7,5,8,49,6,27,0,10,10,3,82,6,5,0,44
329,67,37,5,19,18,0,0,100,-7,7,8,18,5,6,0,2,2,30,87.4,10,1,1,65
330,66,190,2,73,25,5,5,88,63,6,2,35,3,59,0,2,2,94,121,4,4,1,100
331,63,115,4,54,20,2,1,91,47,0,5,24,2,50,0,1,1,52,75,4,2,1,88
332,76,182,0,89,41,0,0,100,-7,7,8,44,3,27,0,3,3,40,100,5,4,3,50
333,81,155,9,63,18,0,0,100,-7,7,8,19,2,28,0,2,2,3,66.4,3,2,0,50
334,57,155,0,42,32,0,0,97,0,4,6,34,10,18,0,1,1,40,90,7,4,1,50
335,58,184,7,66,39,9,2,85,22,0,5,57,3,44,0,3,3,95,78,5,4,3,100
336,78,174,2,98,18,0,0,95,45,6,6,20,2,55,0,1,1,23,57,1,4,0,75
337,73,337,4,110,6,2,0,67,26,6,5,9,2,67,0,1,1,62.4,82,3,3,0.8,100
338,62,185,9,52,14,1,0,76,3,4,5,17,1,65,0,5,5,26,70,3,4,1,100
339,72,188,4,57,36,0,0,97,34,6,6,36,5,56,0,3,3,6,60,2,13,0,65
340,80,483,35,110,28,0,0,90,25,6,6,29,0,31,0,6,6,0,43.2,3,1,0,44
341,74,155,11,68,18,0,0,91,7,4,6,23,2,26,0,0,0,1,84.2,3,1,0,36
342,63,170,2,76,53,3,2,94,22,5,2,62,4,44,0,4,3,34,3,6,2,2,57
343,57,162,6,66,25,1,0,80,7,4,5,31,1,40,0,1,1,47,68,6,3,1,82
344,61,8,2,5,1,0,0,100,-7,7,8,2,2,50,0,2,2,92,73.6,1,1,1,100
345,69,190,8,61,23,0,0,96,1,4,6,23,2,30,0,0,0,41,70,6,3,1,75
346,64,88,8,38,3,1,1,75,72,6,3,4,1,75,0,0,0,120,91,1,3,2.2,100
347,55,142,2,53,21,1,0,75,6,4,5,24,3,42,0,1,1,96,41,4,3,2,78
348,78,297,5,71,21,0,0,95,34.6,6,6,22,2,14,0,2,2,42,65.2,2,2.4,0,40
349,61,222,2,50,8,1,1,82,7,2,4,11,1,9,0,4,4,30,88,5,2.6,1,75
350,52,195,4,86,12,5,3,61,2,4,4,19,1,67,0,2,2,25,82,1,4,0,71
351,76,104,8,64,11,1,1,92,79,6,2,12,1,42,0,0,0,12,60.4,1,1,0,60
352,82,292,6,89,33,0,0,100,-7,7,8,37,3,32,0,0,0,10,40,1,4,0,29
353,81,329,12,111,19,0,0,95,1,4,6,20,0,55,0,0,0,1,86,2,4,0,67
354,71,141,13,52,19,1,1,95,24,6,4,21,0,33,0,4,4,23,42,4,2,0,75
355,71,324,5,91,55,0,0,93,44,6,6,59,2,8,0,0,0,38,83,10,2,2,62
356,88,152,25,75,16,0,0,100,-7,7,8,18,0,11,0,1,1,0,60.8,3,1,0,50
357,87,321,8,96,40,0,0,100,-7,7,8,41,2,10,0,1,0,2,82.6,8,1,0,38
358,66,175,14,84,6,1,0,57,1,4,5,7,0,29,0,0,0,112,91,2,1,1.2,80
359,61,105,8,53,44,1,0,89,6,4,5,45,3,36,0,7,7,39,60,5,4,1,64
360,82,163,4,71,25,0,0,100,-7,6,8,28,4,29,0,0,0,18,98,4,2,0,55
361,85,162,1,65,24,0,0,100,-7,7,8,27,8,26,0,4,4,1,75.6,2,1,0,30
362,72,69,5,47,17,1,0,89,36,6,5,18,1,11,0,2,2,17,90.8,9,1,0,71
363,68,253,11,99,36,1,1,85,10,4,2,40,2,28,0,0,0,44,75.4,9,1,1,63
364,68,117,8,60,31,0,0,100,-7,7,8,31,1,42,0,2,2,68,76,6,7,1,100
365,67,79,4,43,12,1,1,93,28,6,2,14,2,36,0,4,4,74,47,6,1,1,100
366,66,198,10,70,37,1,0,78,5,4,5,40,4,50,0,2,2,1,78,4,3,0,39
367,68,248,10,89,25,1,1,93,37,6,6,29,2,36,0,2,2,44,61.4,8,3,4,85
368,65,166,6,78,16,0,0,78,13,6,6,18,1,56,0,0,0,51,3,3,2,1,83
369,80,154,14,69,39,0,0,98,71,6,6,41,0,27,0,1,1,10,59,3,3,0,55
370,60,429,29,155,13,1,0,94,2,3,2,16,0,25,0,0,0,4,63.6,3,1,0,71
371,65,227,3,90,24,4,4,100,-7,0,8,29,3,44,0,2,2,2,84.6,2,5,0,47
372,66,157,18,42,16,0,0,100,-7,7,8,16,0,25,0,3,3,93,53,11,3,5,100
373,77,330,8,72,16,0,0,100,-7,7,8,16,3,56,0,0,0,0,74.6,0,3,0,43
374,67,92,4,30,14,0,0,100,-7,7,8,14,3,29,0,1,1,44,95,6,2,1,82
375,80,234,0,62,27,0,0,100,-7,7,8,35,4,26,0,3,3,22,72.6,4,1,2,38
376,75,422,1,91,55,0,0,100,-7,7,8,57,4,33,0,4,4,2,11,12,2,1,57
377,73,188,2,58,23,0,0,100,-7,7,8,25,5,40,0,4,4,43,87,5,3,2,62
378,84,411,23,91,10,0,0,100,-7,6,8,11,0,36,0,0,0,17,67.8,2,2.8,0,100
379,75,221,6,43,58,0,0,100,-7,7,8,59,10,5,0,2,2,15,95,6,2,2,27
380,73,85,6,38,10,0,0,100,-7,7,8,10,2,50,0,1,1,81,70.6,1,1,0,50
381,65,87,2,46,18,1,1,100,-7,7,8,20,3,16,0,4,4,39,75.4,3,1,1,40
382,70,213,4,90,36,0,0,97,45,6,6,36,1,39,0,1,1,93,67,5,4,3,100
383,65,305,8,93,25,3,2,85,36,6,4,28,1,33,0,2,2,70,80.4,5,1,2,88
384,91,428,22,132,9,0,0,100,-7,7,8,12,0,25,0,0,0,1,52,2,1,0,80
385,89,270,2,122,14,0,0,100,-7,7,8,15,1,33,0,1,1,2,67,2,2,0,57
386,73,190,18,88,28,0,0,89,12,6,6,28,0,39,0,3,3,21,62,3,2,0,63
387,68,310,3,96,33,1,1,97,68,6,2,34,4,26,0,4,4,73,89,6,4,3,71
388,71,83,11,46,22,0,0,95,8,4,6,22,2,14,0,1,1,34,74.6,3,2,0,71
389,86,333,6,93,32,0,0,100,-7,7,8,32,3,22,0,0,0,6,76.6,6,2,0,44
390,81,146,16,63,3,0,0,100,-7,7,8,3,0,67,0,1,0,56.6,86,4,2,1.2,100
391,74,340,4,126,49,0,0,96,31.8,6,6,51,4,29,0,2,2,28,77.2,12,1,2,74
392,69,80,7,46,6,3,2,75,50,6,4,9,2,50,0,1,0,30,93,1,2,0,75
393,86,130,9,49,17,0,0,100,-7,7,8,17,1,24,0,0,0,7,132,1,4,0,50
394,86,166,2,77,9,0,0,100,-7,6,8,10,1,40,0,5,5,7,60.8,1,1,0,33
395,64,460,3,130,23,0,0,96,0,4,6,23,6,9,0,0,0,34,92,7,1,3,67
396,77,126,3,66,55,0,0,100,-7,7,8,58,2,41,0,0,0,59,67,4,6,1,91
397,73,107,10,70,20,0,0,95,43.8,6,6,21,1,86,0,4,4,81,93,2,3,2,83
398,74,202,23,68,27,0,0,93,7,4,6,27,0,30,0,0,0,16,48,3,3,0,46
399,62,80,2,47,24,0,0,96,59,6,6,25,1,48,0,0,0,73,113,5,5,2,91
400,67,69,3,43,6,3,1,50,10,4,4,10,1,60,0,5,3,27,101,1,2,0,60
401,70,112,7,51,27,1,0,96,79,5,5,28,3,36,0,0,0,49,85,7,3,2,83
402,58,80,27,62,11,2,1,83,33,6,5,13,0,50,0,1,1,82,42,3,3,2,100
403,86,199,1,83,17,0,0,100,-7,7,8,19,3,37,0,2,2,1,21,1,3,1,33
404,63,380,3,94,20,2,2,100,-7,0,8,20,3,50,0,7,7,37,35,5,2,1,78
405,56,239,3,98,12,0,0,75,1,4,6,12,1,25,0,3,3,69,82,7,3,2,100
406,69,57,19,34,4,2,2,67,35,6,3,6,0,33,0,4,4,69.6,62.8,1,1.6,1.2,100
407,61,282,2,86,40,1,1,95,1,0,2,42,4,14,0,3,3,40,100,8,2,2,55
408,66,244,1,69,15,1,1,94,-7,5,7,18,4,59,0,0,0,61,96,1,3,1.2,80
409,88,393,16,158,15,0,0,100,-7,7,8,16,0,13,0,0,0,9,61.2,3,1,0,50
410,59,128,11,55,11,1,1,75,4,0,2,12,1,25,0,0,0,20,91,3,2,0,71
411,80,262,0,72,22,0,0,100,-7,7,8,24,1,17,0,1,1,20,74,5,1,2,38
412,85,141,6,78,10,0,0,91,77,6,6,12,1,27,0,3,3,1,69.8,1,1,0,50
413,57,153,13,53,17,0,0,88,6,4,6,17,0,18,0,0,0,86,66.4,4,1,3,71
414,74,197,1,93,31,1,0,86,29,6,5,35,3,26,0,2,2,28,27,2,4,0,40
415,54,316,15,116,16,3,1,57,3,2,4,21,0,14,0,2,2,28,64.8,4,2,0,50
416,83,296,43,128,8,0,0,100,-7,7,8,8,0,38,0,1,1,10,84,2,1,0,50
417,60,141,5,66,12,7,5,59,19,6,3,18,4,35,0,3,3,22,58,2,2.4,0,50
418,63,132,6,74,12,1,0,86,5,4,5,14,1,43,0,0,0,74,48,3,2,2,75
419,69,51,4,20,6,2,2,86,54,6,2,9,3,43,0,3,3,48,71,3,2,0,100
420,66,189,5,101,16,5,4,71,62,6,2,22,1,29,0,2,2,37,82,6,1,2,100
421,77,292,8,84,20,0,0,100,-7,7,8,20,1,70,0,4,4,51,57,3,3,1,78
422,63,112,4,54,17,1,1,89,21,6,2,19,1,37,0,0,0,72,97,7,3,4,91
423,65,111,19,63,23,1,1,92,25,6,2,25,0,64,0,4,4,72,114,1,8,0,90
424,67,126,1,40,9,1,1,100,-7,7,8,11,4,30,0,1,1,36,50,2,2,0,50
425,71,200,8,74,35,0,0,97,38,6,6,39,3,56,0,0,0,82,92,4,6,3,91
426,66,59,9,40,7,0,0,86,16,6,6,7,1,71,0,0,0,0,64,0,4,0.4,67
427,67,250,6,103,26,0,0,88,1,4,6,26,1,35,0,0,0,79,60,4,2,2,75
428,60,110,25,53,1,1,0,67,7,4,5,4,0,67,0,6,6,64.6,59.4,1.6,3.2,0.4,90.6
429,66,187,4,38,18,1,0,95,62,6,5,22,5,36,0,4,4,46,79,6,4,1,92
430,56,91,16,54,4,6,2,27,12,6,3,11,0,55,0,8,8,104,86,2,1,1,100
431,55,152,66,113,13,7,6,65,4,0,2,23,0,22,0,1,1,56,47,2,1,2,57
432,73,188,2,83,18,1,1,95,29,6,2,22,1,27,0,11,11,30,69.8,4,2,0,67
433,70,43,4,21,11,0,0,100,-7,7,8,13,4,38,0,3,3,64,98,4,3,1,88
434,66,202,9,82,23,2,2,96,0,4,6,26,1,17,0,0,0,33,70,7,3,0,63
435,68,86,2,32,26,0,0,100,-7,7,8,28,5,25,0,4,4,22,92,5,3,0,57
436,70,206,9,108,30,3,3,97,49.4,6,6,34,1,66,0,1,1,0,50,1,2,0.2,80
437,72,78,10,44,12,1,1,92,55,6,3,13,1,15,0,0,0,58,61.8,3,1,0,86
438,60,12,5,9,2,0,0,100,-7,7,8,2,1,100,0,6,5,74.8,97,1.8,2,1,100
439,66,138,6,75,42,0,0,100,-7,5,8,46,2,46,0,1,1,89,92,6,2,2,100
440,64,150,8,48,23,0,0,96,23,6,6,23,2,61,0,2,2,65,96,2,6,1,73
441,67,144,9,60,18,0,0,95,6,4,6,20,3,25,0,3,1,70,91,3,2,2,83
442,67,83,2,36,30,0,0,97,25,6,6,32,8,44,0,3,3,39,89,4,8,0,80
443,73,201,16,108,13,0,0,93,12,6,6,14,0,21,0,0,0,47,77,6,2,1,89
444,58,108,4,49,11,2,1,57,6,4,2,14,3,71,0,4,3,0,74,1,4,0.2,83
445,84,73,6,40,6,0,0,100,-7,7,8,6,1,67,0,1,1,1,91,1,2,0,100
446,89,344,6,137,19,0,0,100,-7,7,8,20,1,25,0,1,1,10,58.8,3,2,0,63
447,54,336,13,93,17,1,1,89,4,2,4,18,0,33,0,4,4,65,53,4,2,2,75
448,70,37,13,22,9,0,0,100,-7,5,8,9,0,11,0,0,0,39,73.2,5,1,1,67
449,60,264,22,53,10,2,2,100,-7,0,8,12,0,40,0,1,1,92,63,4,2,2,86
450,74,156,2,51,14,0,0,100,-7,7,8,15,3,47,0,4,4,31,69,3,2,0,83
451,67,255,1,104,41,6,6,88,12,6,6,48,1,21,0,1,1,30,59,3,4,1,39
452,72,290,0,59,21,2,2,92,26,6,6,26,5,35,0,10,9,2,82,4,6,0,58
453,70,315,3,108,7,2,1,80,48,6,4,10,2,30,0,2,2,94,78,2,1,1,100
454,76,111,1,50,20,0,0,95,79,6,6,22,3,45,0,1,1,25,83,2,3,1,63
455,62,265,14,104,28,6,1,67,16,5,5,40,0,44,0,4,4,78,77,5,2,1,78
456,75,351,13,155,25,0,0,100,-7,6,7,25,0,16,0,0,0,56,69.6,7,1,2,60
457,57,71,4,32,24,0,0,92,9,4,6,24,4,46,0,2,2,53,83,5,6,2,87
458,66,205,2,43,10,0,0,100,-7,7,8,11,3,64,0,3,3,100,53,2,4,2,100
459,79,161,16,92,18,0,0,100,-7,7,8,20,0,40,-7,0,0,65,71,3,2,2,83
460,79,81,6,46,24,0,0,100,-7,7,8,24,1,25,-7,4,4,13,68.4,2,1,0,43
461,88,112,16,61,16,0,0,100,-7,7,8,16,0,13,-7,0,0,7,68.2,2,1,0,60
462,90,182,4,129,15,0,0,100,-7,7,8,17,1,29,-7,1,1,0,98,0,2,0,40
463,72,88,8,70,19,2,2,95,49,6,2,20,1,10,-7,0,0,0,76.6,0,1.8,0,9
464,61,113,20,54,3,5,5,50,29,5,2,6,0,67,-7,0,0,74.8,10,1.8,2,0.8,100
465,75,181,2,69,15,0,0,100,-7,7,8,16,2,50,-7,3,3,56,78,6,4,2,91
466,56,308,7,98,23,8,7,75,12,0,2,28,1,46,-7,5,5,5,37,1,2,0.2,43
467,65,182,2,50,18,1,0,90,6,3,5,21,5,57,-7,8,7,58,88,4,3,0,88
468,85,160,20,55,27,0,0,100,-7,7,8,28,0,22,-7,2,2,11,72.6,3,1,0,50
469,88,138,2,71,21,0,0,100,-7,7,8,24,3,33,-7,0,0,4,78.8,2,1,0,75
470,72,155,7,71,46,1,1,100,-7,7,8,48,1,38,-7,5,5,7,82,5,5,0,53
471,69,72,3,48,14,1,0,87,20,6,5,15,2,7,-7,1,1,29,77,5,1,0,58
472,69,188,3,54,9,1,0,80,9,4,5,11,1,70,-7,2,2,44.2,115,1.2,3,0.4,100
473,59,123,4,66,32,1,1,88,6,4,6,32,2,31,-7,0,0,36,76,5,4,2,56
474,73,182,15,72,17,2,2,89,14,6,2,20,0,37,-7,4,4,8,28,3,2,0,83
475,73,163,14,62,14,1,1,100,-7,6,8,15,0,60,-7,2,2,17,66,1,3,0.6,80
476,63,242,2,68,25,0,0,100,-7,7,8,26,1,19,-7,3,3,73,56.4,12,1,5,87
477,89,257,10,153,27,0,0,100,-7,7,8,28,1,29,-7,2,2,1,57,4,1,0,38
478,86,172,14,126,20,0,0,100,-7,7,8,21,0,43,-7,0,0,30,66,1,2,0,75
479,65,177,17,96,6,0,0,43,5,4,6,7,0,57,-7,1,1,31,76,1,2,0.2,100
480,65,115,8,55,7,2,2,78,67,5,2,9,1,56,-7,0,0,78,77,2,1,1,75
481,59,80,3,40,12,1,1,85,2,4,3,13,2,69,-7,2,2,46,74,2,4,0.6,100
482,63,149,13,49,17,1,1,100,-7,7,8,17,0,6,-7,2,2,58,56.8,7,1,3,57
483,59,255,14,147,16,1,1,89,1,4,2,19,0,42,-7,1,1,59,55,2,2,0,100
484,63,79,10,30,10,0,0,100,-7,7,8,10,1,30,-7,0,0,88,70,4,2,2,100
485,78,191,51,120,8,1,0,50,10,4,5,12,0,25,-7,1,1,0,39.2,1,1,0,50
486,72,212,2,57,16,0,0,100,-7,7,8,17,2,35,-7,0,0,69,52,5,3,4,67
487,61,128,11,60,11,4,3,73,42,6,2,15,1,60,-7,3,3,47,91,1,5,0,86
488,71,124,6,64,25,0,0,96,-7,5,7,27,2,19,-7,1,1,49,78.8,5,1,1,50
489,82,225,9,86,41,0,0,98,32,6,6,45,1,38,-7,0,0,19,76,2,3,0,78
490,63,75,11,50,31,1,0,97,17,6,5,32,1,22,-7,2,2,18,70.4,9,1,1,69
491,62,194,13,96,19,2,2,80,6,4,2,20,0,30,-7,3,0,92,78.4,8,1,4,91
492,77,191,8,97,11,0,0,86,45,6,6,14,1,50,-7,0,0,43,66.2,2,1,0,100
493,62,171,5,92,52,1,0,90,4,3,5,58,2,47,-7,0,0,28,32,7,7,0,78
494,72,73,11,36,7,0,0,100,-7,7,8,7,1,57,-7,1,1,45,63,1,3,1,80
495,60,293.2,8,88,55,0,0,95,10,4,6,59,3,34,-7,1,1,54,59,6,4,3,61
496,85,168,9,72,41,0,0,100,-7,6,7,44,1,41,-7,2,2,3,56,3,2,0,42
497,82,212,22,115,14,0,0,100,-7,7,8,15,0,33,-7,0,0,45,58.6,4,2,0,75
498,84,200,4,103,27,0,0,100,-7,7,8,29,1,21,-7,3,3,7,92,2,2,1,55
499,75,312,5,78,26,1,1,100,-7,7,8,26,4,31,-7,4,4,10,36,3,2,0,56
500,67,74,2,35,12,0,0,92,10,4,6,13,3,31,-7,7,7,23,85.2,5,1,0,75
501,56,120,5,54,31,1,1,97,7,4,6,36,2,54,-7,1,1,65,67,7,4,2,69
502,62,42,2,23,12,0,0,86,12,5,6,14,3,21,-7,3,3,43,81,7,2,0,90
503,57,246,3,78,16,2,2,94,9,4,6,24,2,31,-7,0,0,85,39,6,2,3,89
504,70,148,2,79,18,0,0,90,26,6,6,21,1,38,-7,3,2,38,100,2,2,2,63
505,59,15,4,9,8,0,0,100,-7,7,8,8,6,25,-7,1,1,66,83,2,2,2,63
506,71,183,7,62,6,1,1,86,73,6,3,7,2,29,-7,2,2,73,82.6,4,3.2,2,100
507,65,249,13,134,8,10,9,57,6,4,2,14,0,57,-7,2,2,0,88,0,1,0,67
508,62,134,1,68,43,1,1,98,2,1,3,48,5,19,-7,0,0,17,66,3,2,1,29
509,70,62,1,31,24,0,0,100,-7,7,8,28,6,29,-7,12,12,34,88,3,8,1,85
510,83,108,11,58,19,0,0,90,12,6,6,20,1,5,-7,0,0,0,65.2,2,1,0,50
511,84,169,14,81,20,0,0,100,-7,7,8,20,0,35,-7,1,1,17,63.2,1,4,0,56
512,78,134,15,44,7,0,0,100,-7,7,8,7,0,57,-7,0,0,54.4,51.8,3,1,0.8,100
513,75,31,8,15,5,0,0,100,-7,7,8,5,3,20,-7,1,1,12,82.8,3,1,0,100
514,69,140,4,60,21,0,0,100,-7,7,8,22,5,55,-7,3,3,70,62,6,1,1,88
515,75,197,7,55,14,0,0,100,-7,7,8,14,1,36,-7,0,0,70,45,3,2,1,100
516,85,336,11,124,17,0,0,100,-7,7,8,17,1,35,-7,0,0,1,87,2,2,0,44
517,70,214,21,148,16,7,7,88,15,0,6,17,0,35,-7,0,0,28,50.6,4,1,0,63
518,73,164,17,87,20,1,0,91,23,6,5,22,0,50,-7,2,2,35,55.6,2,1,0,43
519,86,236,2,71,25,0,0,100,-7,7,8,30,3,33,-7,1,1,12,88,4,2,0,60
520,57,291,4,103,9,4,2,43,1,0,2,14,1,14,-7,6,6,43,71.6,3,1,1,67
521,86,193,8,73,25,0,0,100,-7,7,8,25,3,32,-7,1,1,3,76.2,3,1,0,50
522,77,170,10,84,25,0,0,100,-7,7,8,26,1,12,-7,2,2,58,46,3,1,2,50
523,77,267,1,89,33,0,0,94,45,6,6,35,4,29,-7,0,0,4,47,7,2,1,50
524,86,140,2,67,53,0,0,100,-7,7,8,55,3,16,-7,4,3,5,57,2,2,0,29
525,69,66,8,32,14,1,1,93,9,0,2,15,4,53,-7,0,0,9,86,2,3,1,78
526,88,238,5,71,16,0,0,100,-7,7,8,20,2,45,-7,3,3,7,58.6,3,3,0,50
527,65,250,3,70,25,2,1,96,22,6,5,26,2,35,-7,4,4,45,53,7,3,0,83
528,67,194,2,75,24,0,0,100,-7,7,8,27,1,41,-7,1,1,87,100,9,2,6,85
529,63,137,5,70,10,4,4,92,6,0,2,13,1,75,-7,1,1,68,90,1,3,0,100
530,58,22,2,8,4,0,0,100,-7,7,8,6,5,50,-7,2,2,101,76,1,3,1,100
531,74,181,1,65,61,0,0,100,-7,6,7,65,5,35,-7,0,0,12,80,9,6,2,58
532,89,184,9,126,20,0,0,100,-7,7,8,22,1,18,-7,2,2,7,62.2,2,2,0,33
533,73,103,20,70,6,0,0,71,48,6,6,7,0,29,-7,0,0,34,81.6,1,2,0,100
534,65,35,10,19,6,0,0,100,-7,7,8,6,2,17,-7,3,3,76,84,5,1,2,100
535,58,136,16,63,23,0,0,83,9,4,6,24,0,54,-7,0,0,75,84,3,2,2,83
536,82,235,24,123,30,0,0,100,-7,6,7,32,0,38,-7,0,0,36,52.4,3,1,0,100
537,57,129,29,74,12,17,16,30,6,1,3,30,0,73,-7,0,0,26,47,2,9,0,92
538,82,165,3,61,50,0,0,100,-7,7,8,51,4,47,-7,3,2,18,62,3,9,0,75
539,75,234,6,104,31,0,0,97,18,6,6,34,3,18,-7,2,2,44,84,4,1,3,50
540,72,111,6,79,9,2,2,92,23,5,2,24,1,67,-7,0,0,39,57.2,4,4,2,83
541,61,254,14,112,13,0,0,94,7,4,6,16,0,44,-7,4,3,63,77,5,5,3,91
542,73,136,18,63,36,0,0,100,-7,7,8,36,0,19,-7,0,0,38,83.4,14,1,3,79
543,87,195,70,207,20,0,0,100,-7,7,8,21,0,29,-7,0,0,11,27.6,2,2.2,0,50
544,71,167,31,84,21,0,0,96,37,6,6,23,0,13,-7,0,0,55,36.6,5,1,3,60
545,74,225,5,95,32,0,0,94,19,6,6,32,2,56,-7,1,1,41,90,6,5,0,92
546,69,198,3,111,21,1,1,100,-7,0,8,23,3,26,-7,1,1,5,56.4,2,2,0,57
547,56,34,15,27,2,2,2,67,38,6,2,3,0,100,-7,0,0,68.4,47,1.8,2,1,100
548,56,53,18,114,3,1,1,75,0,0,2,4,0,0,-7,0,0,101,39,4,2,2,100
549,73,251,3,105,33,0,0,85,26,6,6,33,3,24,-7,0,0,22,54,7,1,0,53
550,70,88,7,42,14,1,1,93,25,6,2,16,2,67,-7,2,2,38,63,2,5,1.2,88
551,55,47,7,23,13,0,0,77,7,4,6,13,2,62,-7,0,0,93,91,2,3,2,75
552,85,140,6,84,14,0,0,100,-7,7,8,14,1,29,-7,0,0,6,62,2,2,0,57
553,80,93,5,45,6,0,0,100,-7,7,8,6,2,50,-7,9,7,7,83,1,1,0,67
554,87,205,20,102,14,0,0,100,-7,7,8,18,0,56,-7,0,0,5,74,2,2,0,67
555,89,235,9,94,22,0,0,100,-7,7,8,25,1,16,-7,0,0,8,77,3,2,0,43
556,80,248,9,141,27,0,0,100,-7,7,8,30,1,30,-7,1,1,23,91,2,3,1,56
557,83,92,2,41,18,0,0,100,-7,7,8,19,7,32,-7,0,0,13,92,7,2,0,69
558,71,96,32,60,9,1,1,100,-7,6,7,9,0,11,-7,0,0,48,46.4,2,2,0,100
559,58,74,9,28,14,0,0,93,6,4,6,15,1,67,-7,3,3,88,44,2,5,2,78
560,72,117,1,49,9,0,0,100,-7,7,8,11,4,27,-7,0,0,55,70.4,5,1,2,86
